# ----------------------------- WARNNG --------------------------------
# The data you have obtained from this automated U.S. Geological Survey
# database have not received Director's approval and as such are
# provisional and subject to revision.  The data are released on the
# condition that neither the USGS nor the United States Government may
# be held liable for any damages resulting from its use.
#
# Additional information can be obtained from the USGS at
#   http://waterdata.usgs.gov/nwis/help/?provisional
#
# retrieved: 2006-06-04 23:40:13 EDT
#
# This file consists of tab-separated columns of data for a list of sites.
# Each site is separated by a header section of comments and new column
# definitions. All column headers include the following 3 fields.
#
# column        column definition
# ------------  -----------------------------------------
# agency_cd     Agency collection or maintaining the site
# site_no       USGS site identification number
# datetime      date and time in ISO format (YYYY-mm-dd)
#
# The remaining columns vary for each site depending on which data
# parameters are selected.  The data column names use the following form
# '##_#####' where the first two number sequence uniquely defines the
# sensor (the 'data descriptor') used to collect the data and the
# following 5 number sequence defines the 'parameter_cd' which describes
# the type of data shown in the column.
#
# Data for the following stations is contained in this file
# ---------------------------------------------------------
#  USGS 01100000 MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA
#
# Available data at this site--lines with asterix '*' are included in this output.
#    DD parameter statistic - Description
#    --   -----     -----     ------------------------------------
#   *02   00060     00003   - Discharge, cubic feet per second (Mean)
#
# Data-value qualifiers included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
#agency_cd	site_no	datetime	02_00060_00003
#5s	15s	16s	14s
USGS	01100000	1962-02-17	2600_A
USGS	01100000	1962-02-18	2110_A
USGS	01100000	1962-02-19	2740_A
USGS	01100000	1962-02-20	2880_A
USGS	01100000	1962-02-21	2970_A
USGS	01100000	1962-02-22	2740_A
USGS	01100000	1962-02-23	3800_A
USGS	01100000	1962-02-24	3550_A
USGS	01100000	1962-02-25	3360_A
USGS	01100000	1962-02-26	3390_A
USGS	01100000	1962-02-27	3580_A
USGS	01100000	1962-02-28	3670_A
USGS	01100000	1962-03-01	3920_A
USGS	01100000	1962-03-02	4200_A
USGS	01100000	1962-03-03	3600_A
USGS	01100000	1962-03-04	3090_A
USGS	01100000	1962-03-05	3550_A
USGS	01100000	1962-03-06	3860_A
USGS	01100000	1962-03-07	4050_A
USGS	01100000	1962-03-08	4210_A
USGS	01100000	1962-03-09	4240_A
USGS	01100000	1962-03-10	4050_A
USGS	01100000	1962-03-11	3520_A
USGS	01100000	1962-03-12	4300_A
USGS	01100000	1962-03-13	5800_A
USGS	01100000	1962-03-14	6440_A
USGS	01100000	1962-03-15	7120_A
USGS	01100000	1962-03-16	7310_A
USGS	01100000	1962-03-17	7580_A
USGS	01100000	1962-03-18	7380_A
USGS	01100000	1962-03-19	8700_A
USGS	01100000	1962-03-20	9540_A
USGS	01100000	1962-03-21	9080_A
USGS	01100000	1962-03-22	9040_A
USGS	01100000	1962-03-23	8830_A
USGS	01100000	1962-03-24	9210_A
USGS	01100000	1962-03-25	9920_A
USGS	01100000	1962-03-26	12000_A
USGS	01100000	1962-03-27	13600_A
USGS	01100000	1962-03-28	15200_A
USGS	01100000	1962-03-29	16800_A
USGS	01100000	1962-03-30	20000_A
USGS	01100000	1962-03-31	26000_A
USGS	01100000	1962-04-01	34900_A
USGS	01100000	1962-04-02	49500_A
USGS	01100000	1962-04-03	48900_A
USGS	01100000	1962-04-04	39600_A
USGS	01100000	1962-04-05	30200_A
USGS	01100000	1962-04-06	26000_A
USGS	01100000	1962-04-07	25600_A
USGS	01100000	1962-04-08	29700_A
USGS	01100000	1962-04-09	36700_A
USGS	01100000	1962-04-10	38600_A
USGS	01100000	1962-04-11	35000_A
USGS	01100000	1962-04-12	30000_A
USGS	01100000	1962-04-13	25900_A
USGS	01100000	1962-04-14	24000_A
USGS	01100000	1962-04-15	22600_A
USGS	01100000	1962-04-16	20600_A
USGS	01100000	1962-04-17	18000_A
USGS	01100000	1962-04-18	16000_A
USGS	01100000	1962-04-19	14000_A
USGS	01100000	1962-04-20	12600_A
USGS	01100000	1962-04-21	11700_A
USGS	01100000	1962-04-22	10300_A
USGS	01100000	1962-04-23	11200_A
USGS	01100000	1962-04-24	12400_A
USGS	01100000	1962-04-25	13800_A
USGS	01100000	1962-04-26	11700_A
USGS	01100000	1962-04-27	9960_A
USGS	01100000	1962-04-28	8870_A
USGS	01100000	1962-04-29	10000_A
USGS	01100000	1962-04-30	13100_A
USGS	01100000	1962-05-01	14900_A
USGS	01100000	1962-05-02	16500_A
USGS	01100000	1962-05-03	15800_A
USGS	01100000	1962-05-04	15400_A
USGS	01100000	1962-05-05	15900_A
USGS	01100000	1962-05-06	14400_A
USGS	01100000	1962-05-07	13700_A
USGS	01100000	1962-05-08	12900_A
USGS	01100000	1962-05-09	12200_A
USGS	01100000	1962-05-10	10600_A
USGS	01100000	1962-05-11	8920_A
USGS	01100000	1962-05-12	7900_A
USGS	01100000	1962-05-13	7160_A
USGS	01100000	1962-05-14	7620_A
USGS	01100000	1962-05-15	7020_A
USGS	01100000	1962-05-16	6600_A
USGS	01100000	1962-05-17	6740_A
USGS	01100000	1962-05-18	7020_A
USGS	01100000	1962-05-19	6840_A
USGS	01100000	1962-05-20	6950_A
USGS	01100000	1962-05-21	7620_A
USGS	01100000	1962-05-22	7400_A
USGS	01100000	1962-05-23	7580_A
USGS	01100000	1962-05-24	7020_A
USGS	01100000	1962-05-25	7200_A
USGS	01100000	1962-05-26	10700_A
USGS	01100000	1962-05-27	10600_A
USGS	01100000	1962-05-28	9280_A
USGS	01100000	1962-05-29	7720_A
USGS	01100000	1962-05-30	5830_A
USGS	01100000	1962-05-31	6000_A
USGS	01100000	1962-06-01	5630_A
USGS	01100000	1962-06-02	5440_A
USGS	01100000	1962-06-03	4780_A
USGS	01100000	1962-06-04	4840_A
USGS	01100000	1962-06-05	4510_A
USGS	01100000	1962-06-06	4510_A
USGS	01100000	1962-06-07	6060_A
USGS	01100000	1962-06-08	6530_A
USGS	01100000	1962-06-09	5530_A
USGS	01100000	1962-06-10	4150_A
USGS	01100000	1962-06-11	4580_A
USGS	01100000	1962-06-12	4710_A
USGS	01100000	1962-06-13	4210_A
USGS	01100000	1962-06-14	4050_A
USGS	01100000	1962-06-15	3950_A
USGS	01100000	1962-06-16	3190_A
USGS	01100000	1962-06-17	2240_A
USGS	01100000	1962-06-18	2910_A
USGS	01100000	1962-06-19	2490_A
USGS	01100000	1962-06-20	2300_A
USGS	01100000	1962-06-21	1980_A
USGS	01100000	1962-06-22	1980_A
USGS	01100000	1962-06-23	1690_A
USGS	01100000	1962-06-24	1260_A
USGS	01100000	1962-06-25	2270_A
USGS	01100000	1962-06-26	2440_A
USGS	01100000	1962-06-27	2860_A
USGS	01100000	1962-06-28	2630_A
USGS	01100000	1962-06-29	2320_A
USGS	01100000	1962-06-30	1760_A
USGS	01100000	1962-07-01	1690_A
USGS	01100000	1962-07-02	1710_A
USGS	01100000	1962-07-03	1580_A
USGS	01100000	1962-07-04	1300_A
USGS	01100000	1962-07-05	1670_A
USGS	01100000	1962-07-06	1670_A
USGS	01100000	1962-07-07	1400_A
USGS	01100000	1962-07-08	1040_A
USGS	01100000	1962-07-09	1530_A
USGS	01100000	1962-07-10	1560_A
USGS	01100000	1962-07-11	1710_A
USGS	01100000	1962-07-12	1740_A
USGS	01100000	1962-07-13	1670_A
USGS	01100000	1962-07-14	1510_A
USGS	01100000	1962-07-15	1150_A
USGS	01100000	1962-07-16	1910_A
USGS	01100000	1962-07-17	1800_A
USGS	01100000	1962-07-18	1900_A
USGS	01100000	1962-07-19	1800_A
USGS	01100000	1962-07-20	1740_A
USGS	01100000	1962-07-21	1340_A
USGS	01100000	1962-07-22	1220_A
USGS	01100000	1962-07-23	2000_A
USGS	01100000	1962-07-24	2530_A
USGS	01100000	1962-07-25	3030_A
USGS	01100000	1962-07-26	2720_A
USGS	01100000	1962-07-27	2450_A
USGS	01100000	1962-07-28	1620_A
USGS	01100000	1962-07-29	829_A
USGS	01100000	1962-07-30	2390_A
USGS	01100000	1962-07-31	2340_A
USGS	01100000	1962-08-01	2110_A
USGS	01100000	1962-08-02	1920_A
USGS	01100000	1962-08-03	1990_A
USGS	01100000	1962-08-04	1400_A
USGS	01100000	1962-08-05	376_A
USGS	01100000	1962-08-06	2070_A
USGS	01100000	1962-08-07	2070_A
USGS	01100000	1962-08-08	1830_A
USGS	01100000	1962-08-09	1900_A
USGS	01100000	1962-08-10	2570_A
USGS	01100000	1962-08-11	2730_A
USGS	01100000	1962-08-12	2820_A
USGS	01100000	1962-08-13	2850_A
USGS	01100000	1962-08-14	2950_A
USGS	01100000	1962-08-15	2960_A
USGS	01100000	1962-08-16	2590_A
USGS	01100000	1962-08-17	2720_A
USGS	01100000	1962-08-18	2030_A
USGS	01100000	1962-08-19	1220_A
USGS	01100000	1962-08-20	2260_A
USGS	01100000	1962-08-21	2270_A
USGS	01100000	1962-08-22	2250_A
USGS	01100000	1962-08-23	2100_A
USGS	01100000	1962-08-24	1920_A
USGS	01100000	1962-08-25	1740_A
USGS	01100000	1962-08-26	1200_A
USGS	01100000	1962-08-27	1880_A
USGS	01100000	1962-08-28	1830_A
USGS	01100000	1962-08-29	1920_A
USGS	01100000	1962-08-30	1760_A
USGS	01100000	1962-08-31	1780_A
USGS	01100000	1962-09-01	1580_A
USGS	01100000	1962-09-02	1190_A
USGS	01100000	1962-09-03	1340_A
USGS	01100000	1962-09-04	1900_A
USGS	01100000	1962-09-05	1980_A
USGS	01100000	1962-09-06	1950_A
USGS	01100000	1962-09-07	2020_A
USGS	01100000	1962-09-08	1690_A
USGS	01100000	1962-09-09	562_A
USGS	01100000	1962-09-10	1640_A
USGS	01100000	1962-09-11	1710_A
USGS	01100000	1962-09-12	1640_A
USGS	01100000	1962-09-13	1620_A
USGS	01100000	1962-09-14	1640_A
USGS	01100000	1962-09-15	1260_A
USGS	01100000	1962-09-16	897_A
USGS	01100000	1962-09-17	1690_A
USGS	01100000	1962-09-18	1900_A
USGS	01100000	1962-09-19	1980_A
USGS	01100000	1962-09-20	2260_A
USGS	01100000	1962-09-21	2210_A
USGS	01100000	1962-09-22	1670_A
USGS	01100000	1962-09-23	993_A
USGS	01100000	1962-09-24	1830_A
USGS	01100000	1962-09-25	1880_A
USGS	01100000	1962-09-26	1640_A
USGS	01100000	1962-09-27	1740_A
USGS	01100000	1962-09-28	2490_A
USGS	01100000	1962-09-29	2210_A
USGS	01100000	1962-09-30	1490_A
USGS	01100000	1962-10-01	2520_A
USGS	01100000	1962-10-02	2850_A
USGS	01100000	1962-10-03	2720_A
USGS	01100000	1962-10-04	2540_A
USGS	01100000	1962-10-05	2490_A
USGS	01100000	1962-10-06	6600_A
USGS	01100000	1962-10-07	21100_A
USGS	01100000	1962-10-08	34900_A
USGS	01100000	1962-10-09	33300_A
USGS	01100000	1962-10-10	24000_A
USGS	01100000	1962-10-11	17800_A
USGS	01100000	1962-10-12	15100_A
USGS	01100000	1962-10-13	12700_A
USGS	01100000	1962-10-14	10900_A
USGS	01100000	1962-10-15	10400_A
USGS	01100000	1962-10-16	8880_A
USGS	01100000	1962-10-17	7690_A
USGS	01100000	1962-10-18	7020_A
USGS	01100000	1962-10-19	6670_A
USGS	01100000	1962-10-20	5900_A
USGS	01100000	1962-10-21	5440_A
USGS	01100000	1962-10-22	5670_A
USGS	01100000	1962-10-23	5730_A
USGS	01100000	1962-10-24	5700_A
USGS	01100000	1962-10-25	5440_A
USGS	01100000	1962-10-26	5440_A
USGS	01100000	1962-10-27	4910_A
USGS	01100000	1962-10-28	4540_A
USGS	01100000	1962-10-29	5700_A
USGS	01100000	1962-10-30	5040_A
USGS	01100000	1962-10-31	5500_A
USGS	01100000	1962-11-01	8560_A
USGS	01100000	1962-11-02	12000_A
USGS	01100000	1962-11-03	13200_A
USGS	01100000	1962-11-04	11700_A
USGS	01100000	1962-11-05	11600_A
USGS	01100000	1962-11-06	10800_A
USGS	01100000	1962-11-07	10000_A
USGS	01100000	1962-11-08	8120_A
USGS	01100000	1962-11-09	7830_A
USGS	01100000	1962-11-10	8200_A
USGS	01100000	1962-11-11	12800_A
USGS	01100000	1962-11-12	18400_A
USGS	01100000	1962-11-13	17400_A
USGS	01100000	1962-11-14	14700_A
USGS	01100000	1962-11-15	12900_A
USGS	01100000	1962-11-16	11400_A
USGS	01100000	1962-11-17	10500_A
USGS	01100000	1962-11-18	9520_A
USGS	01100000	1962-11-19	8720_A
USGS	01100000	1962-11-20	7760_A
USGS	01100000	1962-11-21	7760_A
USGS	01100000	1962-11-22	7900_A
USGS	01100000	1962-11-23	10500_A
USGS	01100000	1962-11-24	11900_A
USGS	01100000	1962-11-25	11400_A
USGS	01100000	1962-11-26	10200_A
USGS	01100000	1962-11-27	8920_A
USGS	01100000	1962-11-28	8600_A
USGS	01100000	1962-11-29	8000_A
USGS	01100000	1962-11-30	7930_A
USGS	01100000	1962-12-01	7830_A
USGS	01100000	1962-12-02	7440_A
USGS	01100000	1962-12-03	7160_A
USGS	01100000	1962-12-04	7090_A
USGS	01100000	1962-12-05	7060_A
USGS	01100000	1962-12-06	9200_A
USGS	01100000	1962-12-07	21100_A
USGS	01100000	1962-12-08	29500_A
USGS	01100000	1962-12-09	25300_A
USGS	01100000	1962-12-10	21100_A
USGS	01100000	1962-12-11	18400_A
USGS	01100000	1962-12-12	15600_A
USGS	01100000	1962-12-13	12500_A
USGS	01100000	1962-12-14	10800_A
USGS	01100000	1962-12-15	9040_A
USGS	01100000	1962-12-16	8440_A
USGS	01100000	1962-12-17	8280_A
USGS	01100000	1962-12-18	8320_A
USGS	01100000	1962-12-19	7970_A
USGS	01100000	1962-12-20	8320_A
USGS	01100000	1962-12-21	7370_A
USGS	01100000	1962-12-22	6530_A
USGS	01100000	1962-12-23	6330_A
USGS	01100000	1962-12-24	6160_A
USGS	01100000	1962-12-25	6260_A
USGS	01100000	1962-12-26	6500_A
USGS	01100000	1962-12-27	7020_A
USGS	01100000	1962-12-28	6670_A
USGS	01100000	1962-12-29	6500_A
USGS	01100000	1962-12-30	5500_A
USGS	01100000	1962-12-31	4700_A
USGS	01100000	1963-01-01	5400_A
USGS	01100000	1963-01-02	5800_A
USGS	01100000	1963-01-03	6060_A
USGS	01100000	1963-01-04	6100_A
USGS	01100000	1963-01-05	5770_A
USGS	01100000	1963-01-06	5170_A
USGS	01100000	1963-01-07	5730_A
USGS	01100000	1963-01-08	5500_A
USGS	01100000	1963-01-09	5770_A
USGS	01100000	1963-01-10	5770_A
USGS	01100000	1963-01-11	5630_A
USGS	01100000	1963-01-12	5770_A
USGS	01100000	1963-01-13	5570_A
USGS	01100000	1963-01-14	5900_A
USGS	01100000	1963-01-15	6030_A
USGS	01100000	1963-01-16	5860_A
USGS	01100000	1963-01-17	5530_A
USGS	01100000	1963-01-18	5270_A
USGS	01100000	1963-01-19	4810_A
USGS	01100000	1963-01-20	4970_A
USGS	01100000	1963-01-21	5930_A
USGS	01100000	1963-01-22	6710_A
USGS	01100000	1963-01-23	6570_A
USGS	01100000	1963-01-24	6500_A
USGS	01100000	1963-01-25	6130_A
USGS	01100000	1963-01-26	5630_A
USGS	01100000	1963-01-27	4870_A
USGS	01100000	1963-01-28	5200_A
USGS	01100000	1963-01-29	5400_A
USGS	01100000	1963-01-30	5200_A
USGS	01100000	1963-01-31	5170_A
USGS	01100000	1963-02-01	5170_A
USGS	01100000	1963-02-02	4940_A
USGS	01100000	1963-02-03	4710_A
USGS	01100000	1963-02-04	5400_A
USGS	01100000	1963-02-05	5570_A
USGS	01100000	1963-02-06	5600_A
USGS	01100000	1963-02-07	5770_A
USGS	01100000	1963-02-08	5200_A
USGS	01100000	1963-02-09	5200_A
USGS	01100000	1963-02-10	4710_A
USGS	01100000	1963-02-11	4640_A
USGS	01100000	1963-02-12	4610_A
USGS	01100000	1963-02-13	5040_A
USGS	01100000	1963-02-14	5370_A
USGS	01100000	1963-02-15	5000_A
USGS	01100000	1963-02-16	4600_A
USGS	01100000	1963-02-17	3800_A
USGS	01100000	1963-02-18	4350_A
USGS	01100000	1963-02-19	4910_A
USGS	01100000	1963-02-20	4940_A
USGS	01100000	1963-02-21	5040_A
USGS	01100000	1963-02-22	4940_A
USGS	01100000	1963-02-23	4540_A
USGS	01100000	1963-02-24	4050_A
USGS	01100000	1963-02-25	4380_A
USGS	01100000	1963-02-26	4680_A
USGS	01100000	1963-02-27	4640_A
USGS	01100000	1963-02-28	4450_A
USGS	01100000	1963-03-01	4580_A
USGS	01100000	1963-03-02	4180_A
USGS	01100000	1963-03-03	3590_A
USGS	01100000	1963-03-04	4410_A
USGS	01100000	1963-03-05	4210_A
USGS	01100000	1963-03-06	4710_A
USGS	01100000	1963-03-07	5600_A
USGS	01100000	1963-03-08	5800_A
USGS	01100000	1963-03-09	6190_A
USGS	01100000	1963-03-10	5530_A
USGS	01100000	1963-03-11	6530_A
USGS	01100000	1963-03-12	6710_A
USGS	01100000	1963-03-13	6710_A
USGS	01100000	1963-03-14	6740_A
USGS	01100000	1963-03-15	7200_A
USGS	01100000	1963-03-16	7160_A
USGS	01100000	1963-03-17	6670_A
USGS	01100000	1963-03-18	7900_A
USGS	01100000	1963-03-19	8720_A
USGS	01100000	1963-03-20	9520_A
USGS	01100000	1963-03-21	9400_A
USGS	01100000	1963-03-22	9840_A
USGS	01100000	1963-03-23	9160_A
USGS	01100000	1963-03-24	8000_A
USGS	01100000	1963-03-25	9440_A
USGS	01100000	1963-03-26	12200_A
USGS	01100000	1963-03-27	18600_A
USGS	01100000	1963-03-28	27400_A
USGS	01100000	1963-03-29	31600_A
USGS	01100000	1963-03-30	31900_A
USGS	01100000	1963-03-31	29300_A
USGS	01100000	1963-04-01	28600_A
USGS	01100000	1963-04-02	29500_A
USGS	01100000	1963-04-03	33500_A
USGS	01100000	1963-04-04	36700_A
USGS	01100000	1963-04-05	35900_A
USGS	01100000	1963-04-06	31800_A
USGS	01100000	1963-04-07	25800_A
USGS	01100000	1963-04-08	22600_A
USGS	01100000	1963-04-09	20900_A
USGS	01100000	1963-04-10	19600_A
USGS	01100000	1963-04-11	18400_A
USGS	01100000	1963-04-12	16700_A
USGS	01100000	1963-04-13	15000_A
USGS	01100000	1963-04-14	15000_A
USGS	01100000	1963-04-15	15400_A
USGS	01100000	1963-04-16	14500_A
USGS	01100000	1963-04-17	13900_A
USGS	01100000	1963-04-18	13800_A
USGS	01100000	1963-04-19	13700_A
USGS	01100000	1963-04-20	14400_A
USGS	01100000	1963-04-21	15500_A
USGS	01100000	1963-04-22	17600_A
USGS	01100000	1963-04-23	17900_A
USGS	01100000	1963-04-24	16400_A
USGS	01100000	1963-04-25	13400_A
USGS	01100000	1963-04-26	11700_A
USGS	01100000	1963-04-27	10700_A
USGS	01100000	1963-04-28	9200_A
USGS	01100000	1963-04-29	8680_A
USGS	01100000	1963-04-30	8640_A
USGS	01100000	1963-05-01	10000_A
USGS	01100000	1963-05-02	15200_A
USGS	01100000	1963-05-03	16300_A
USGS	01100000	1963-05-04	12500_A
USGS	01100000	1963-05-05	10000_A
USGS	01100000	1963-05-06	10300_A
USGS	01100000	1963-05-07	10900_A
USGS	01100000	1963-05-08	9560_A
USGS	01100000	1963-05-09	8400_A
USGS	01100000	1963-05-10	8280_A
USGS	01100000	1963-05-11	10300_A
USGS	01100000	1963-05-12	10600_A
USGS	01100000	1963-05-13	9720_A
USGS	01100000	1963-05-14	8920_A
USGS	01100000	1963-05-15	8600_A
USGS	01100000	1963-05-16	8240_A
USGS	01100000	1963-05-17	7620_A
USGS	01100000	1963-05-18	6880_A
USGS	01100000	1963-05-19	7970_A
USGS	01100000	1963-05-20	11800_A
USGS	01100000	1963-05-21	12500_A
USGS	01100000	1963-05-22	11800_A
USGS	01100000	1963-05-23	10700_A
USGS	01100000	1963-05-24	9400_A
USGS	01100000	1963-05-25	7720_A
USGS	01100000	1963-05-26	6600_A
USGS	01100000	1963-05-27	6330_A
USGS	01100000	1963-05-28	6230_A
USGS	01100000	1963-05-29	5300_A
USGS	01100000	1963-05-30	4510_A
USGS	01100000	1963-05-31	5140_A
USGS	01100000	1963-06-01	4450_A
USGS	01100000	1963-06-02	4020_A
USGS	01100000	1963-06-03	4180_A
USGS	01100000	1963-06-04	3850_A
USGS	01100000	1963-06-05	3320_A
USGS	01100000	1963-06-06	2940_A
USGS	01100000	1963-06-07	3000_A
USGS	01100000	1963-06-08	2720_A
USGS	01100000	1963-06-09	1470_A
USGS	01100000	1963-06-10	2520_A
USGS	01100000	1963-06-11	2460_A
USGS	01100000	1963-06-12	2630_A
USGS	01100000	1963-06-13	2690_A
USGS	01100000	1963-06-14	2570_A
USGS	01100000	1963-06-15	2340_A
USGS	01100000	1963-06-16	1190_A
USGS	01100000	1963-06-17	3000_A
USGS	01100000	1963-06-18	2850_A
USGS	01100000	1963-06-19	2750_A
USGS	01100000	1963-06-20	2690_A
USGS	01100000	1963-06-21	2750_A
USGS	01100000	1963-06-22	2520_A
USGS	01100000	1963-06-23	1170_A
USGS	01100000	1963-06-24	2430_A
USGS	01100000	1963-06-25	2320_A
USGS	01100000	1963-06-26	2100_A
USGS	01100000	1963-06-27	1880_A
USGS	01100000	1963-06-28	1800_A
USGS	01100000	1963-06-29	1390_A
USGS	01100000	1963-06-30	897_A
USGS	01100000	1963-07-01	1120_A
USGS	01100000	1963-07-02	1250_A
USGS	01100000	1963-07-03	1390_A
USGS	01100000	1963-07-04	1350_A
USGS	01100000	1963-07-05	1330_A
USGS	01100000	1963-07-06	1270_A
USGS	01100000	1963-07-07	881_A
USGS	01100000	1963-07-08	1740_A
USGS	01100000	1963-07-09	1560_A
USGS	01100000	1963-07-10	1800_A
USGS	01100000	1963-07-11	1850_A
USGS	01100000	1963-07-12	1850_A
USGS	01100000	1963-07-13	1390_A
USGS	01100000	1963-07-14	735_A
USGS	01100000	1963-07-15	1510_A
USGS	01100000	1963-07-16	1450_A
USGS	01100000	1963-07-17	1530_A
USGS	01100000	1963-07-18	1580_A
USGS	01100000	1963-07-19	1600_A
USGS	01100000	1963-07-20	1210_A
USGS	01100000	1963-07-21	633_A
USGS	01100000	1963-07-22	1640_A
USGS	01100000	1963-07-23	1620_A
USGS	01100000	1963-07-24	1670_A
USGS	01100000	1963-07-25	1670_A
USGS	01100000	1963-07-26	1620_A
USGS	01100000	1963-07-27	1170_A
USGS	01100000	1963-07-28	249_A
USGS	01100000	1963-07-29	1130_A
USGS	01100000	1963-07-30	1430_A
USGS	01100000	1963-07-31	1350_A
USGS	01100000	1963-08-01	1310_A
USGS	01100000	1963-08-02	1250_A
USGS	01100000	1963-08-03	1030_A
USGS	01100000	1963-08-04	437_A
USGS	01100000	1963-08-05	1410_A
USGS	01100000	1963-08-06	1350_A
USGS	01100000	1963-08-07	1390_A
USGS	01100000	1963-08-08	1350_A
USGS	01100000	1963-08-09	1230_A
USGS	01100000	1963-08-10	993_A
USGS	01100000	1963-08-11	292_A
USGS	01100000	1963-08-12	1390_A
USGS	01100000	1963-08-13	1490_A
USGS	01100000	1963-08-14	1490_A
USGS	01100000	1963-08-15	1530_A
USGS	01100000	1963-08-16	1580_A
USGS	01100000	1963-08-17	1360_A
USGS	01100000	1963-08-18	697_A
USGS	01100000	1963-08-19	1490_A
USGS	01100000	1963-08-20	1510_A
USGS	01100000	1963-08-21	1520_A
USGS	01100000	1963-08-22	1540_A
USGS	01100000	1963-08-23	1550_A
USGS	01100000	1963-08-24	1150_A
USGS	01100000	1963-08-25	388_A
USGS	01100000	1963-08-26	1460_A
USGS	01100000	1963-08-27	1510_A
USGS	01100000	1963-08-28	1540_A
USGS	01100000	1963-08-29	1560_A
USGS	01100000	1963-08-30	1570_A
USGS	01100000	1963-08-31	1260_A
USGS	01100000	1963-09-01	579_A
USGS	01100000	1963-09-02	954_A
USGS	01100000	1963-09-03	2100_A
USGS	01100000	1963-09-04	2020_A
USGS	01100000	1963-09-05	2000_A
USGS	01100000	1963-09-06	1950_A
USGS	01100000	1963-09-07	1190_A
USGS	01100000	1963-09-08	426_A
USGS	01100000	1963-09-09	1430_A
USGS	01100000	1963-09-10	1350_A
USGS	01100000	1963-09-11	1310_A
USGS	01100000	1963-09-12	1270_A
USGS	01100000	1963-09-13	1150_A
USGS	01100000	1963-09-14	703_A
USGS	01100000	1963-09-15	315_A
USGS	01100000	1963-09-16	1060_A
USGS	01100000	1963-09-17	1130_A
USGS	01100000	1963-09-18	1320_A
USGS	01100000	1963-09-19	1440_A
USGS	01100000	1963-09-20	1400_A
USGS	01100000	1963-09-21	951_A
USGS	01100000	1963-09-22	377_A
USGS	01100000	1963-09-23	1150_A
USGS	01100000	1963-09-24	1210_A
USGS	01100000	1963-09-25	1220_A
USGS	01100000	1963-09-26	1250_A
USGS	01100000	1963-09-27	1190_A
USGS	01100000	1963-09-28	827_A
USGS	01100000	1963-09-29	475_A
USGS	01100000	1963-09-30	1570_A
USGS	01100000	1963-10-01	1650_A
USGS	01100000	1963-10-02	2120_A
USGS	01100000	1963-10-03	2170_A
USGS	01100000	1963-10-04	2160_A
USGS	01100000	1963-10-05	1100_A
USGS	01100000	1963-10-06	478_A
USGS	01100000	1963-10-07	1520_A
USGS	01100000	1963-10-08	1830_A
USGS	01100000	1963-10-09	1760_A
USGS	01100000	1963-10-10	1500_A
USGS	01100000	1963-10-11	1230_A
USGS	01100000	1963-10-12	727_A
USGS	01100000	1963-10-13	258_A
USGS	01100000	1963-10-14	1190_A
USGS	01100000	1963-10-15	1190_A
USGS	01100000	1963-10-16	1220_A
USGS	01100000	1963-10-17	1210_A
USGS	01100000	1963-10-18	1200_A
USGS	01100000	1963-10-19	790_A
USGS	01100000	1963-10-20	412_A
USGS	01100000	1963-10-21	1370_A
USGS	01100000	1963-10-22	1340_A
USGS	01100000	1963-10-23	1380_A
USGS	01100000	1963-10-24	1360_A
USGS	01100000	1963-10-25	1360_A
USGS	01100000	1963-10-26	869_A
USGS	01100000	1963-10-27	412_A
USGS	01100000	1963-10-28	1350_A
USGS	01100000	1963-10-29	1720_A
USGS	01100000	1963-10-30	1850_A
USGS	01100000	1963-10-31	1820_A
USGS	01100000	1963-11-01	1710_A
USGS	01100000	1963-11-02	1070_A
USGS	01100000	1963-11-03	564_A
USGS	01100000	1963-11-04	2160_A
USGS	01100000	1963-11-05	2300_A
USGS	01100000	1963-11-06	2360_A
USGS	01100000	1963-11-07	2650_A
USGS	01100000	1963-11-08	5700_A
USGS	01100000	1963-11-09	16000_A
USGS	01100000	1963-11-10	20600_A
USGS	01100000	1963-11-11	16600_A
USGS	01100000	1963-11-12	12500_A
USGS	01100000	1963-11-13	9670_A
USGS	01100000	1963-11-14	8360_A
USGS	01100000	1963-11-15	7180_A
USGS	01100000	1963-11-16	5160_A
USGS	01100000	1963-11-17	5010_A
USGS	01100000	1963-11-18	5860_A
USGS	01100000	1963-11-19	5250_A
USGS	01100000	1963-11-20	4980_A
USGS	01100000	1963-11-21	5010_A
USGS	01100000	1963-11-22	5300_A
USGS	01100000	1963-11-23	4290_A
USGS	01100000	1963-11-24	4730_A
USGS	01100000	1963-11-25	5710_A
USGS	01100000	1963-11-26	6000_A
USGS	01100000	1963-11-27	5580_A
USGS	01100000	1963-11-28	4050_A
USGS	01100000	1963-11-29	5350_A
USGS	01100000	1963-11-30	6310_A
USGS	01100000	1963-12-01	9220_A
USGS	01100000	1963-12-02	11600_A
USGS	01100000	1963-12-03	9560_A
USGS	01100000	1963-12-04	8200_A
USGS	01100000	1963-12-05	6990_A
USGS	01100000	1963-12-06	6810_A
USGS	01100000	1963-12-07	5960_A
USGS	01100000	1963-12-08	5300_A
USGS	01100000	1963-12-09	7020_A
USGS	01100000	1963-12-10	9960_A
USGS	01100000	1963-12-11	14200_A
USGS	01100000	1963-12-12	11600_A
USGS	01100000	1963-12-13	8280_A
