Grid	Lat/Lon hddd°mm.mmm'
Datum	WGS 84

Header	Name	Description	Type	Position	Altitude	Depth	Proximity	Temperature	Display Mode	Color	Symbol	Facility	City	State	Country	Date Modified	Link	Categories

Waypoint	FRODO		User Waypoint	N42 49.271 W70 48.804	29 ft				Symbol & Name	Unknown	Contact, Biker							
Waypoint	GANDALF		User Waypoint	N42 48.929 W70 47.413	0.4 ft				Symbol & Name	Unknown	Contact, Ranger							
Waypoint	GIMLI		User Waypoint	N42 48.710 W70 48.192	0.4 ft				Symbol & Name	Unknown	Contact, Goatee							
Waypoint	LEGOLAS		User Waypoint	N42 48.328 W70 48.374	0.4 ft				Symbol & Name	Unknown	Contact, Alien							
Waypoint	PIPPIN		User Waypoint	N41 35.694 W70 54.600	45 ft				Symbol & Name	Unknown	Contact, Pirate							
Waypoint	SAMWISE		User Waypoint	N42 48.338 W70 48.309	0.4 ft				Symbol & Name	Unknown	Contact, Ball Cap							
Waypoint	STRIDER		User Waypoint	N42 48.788 W70 47.606	0.4 ft				Symbol & Name	Unknown	Contact, Spike							


Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	ACTIVE LOG	5/21/2006 6:58:05 AM 	00:23:31	1.08 mi	2.8 mph	

Header	Position	Time	Altitude	Depth	Leg Length	Leg Time	Leg Speed	Leg Course

Trackpoint	N42 52.939 W71 03.825	5/21/2006 5:18:10 PM 	182 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 5:18:25 PM 	199 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 5:18:40 PM 	194 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 5:18:55 PM 	187 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 5:19:10 PM 	188 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 5:19:25 PM 	172 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.823	5/21/2006 5:19:40 PM 	177 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:19:55 PM 	174 ft		10 ft	00:00:15	0.44 mph	144° true
Trackpoint	N42 52.944 W71 03.821	5/21/2006 5:20:10 PM 	175 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:20:25 PM 	177 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:20:40 PM 	174 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 5:20:55 PM 	168 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:21:10 PM 	172 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 5:21:25 PM 	166 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 5:21:40 PM 	174 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 5:21:55 PM 	183 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.824	5/21/2006 5:22:10 PM 	190 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.944 W71 03.825	5/21/2006 5:22:25 PM 	199 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.825	5/21/2006 5:22:40 PM 	190 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 5:22:55 PM 	188 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 5:23:10 PM 	180 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 5:23:25 PM 	180 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 5:23:40 PM 	185 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.941 W71 03.825	5/21/2006 5:23:55 PM 	191 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.939 W71 03.827	5/21/2006 5:24:10 PM 	196 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.939 W71 03.825	5/21/2006 5:24:25 PM 	182 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.941 W71 03.825	5/21/2006 5:24:40 PM 	175 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.939 W71 03.824	5/21/2006 5:24:55 PM 	171 ft		10 ft	00:00:15	0.44 mph	144° true
Trackpoint	N42 52.941 W71 03.821	5/21/2006 5:25:10 PM 	164 ft		14 ft	00:00:15	0.63 mph	56° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 5:25:25 PM 	157 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 5:25:40 PM 	158 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:25:55 PM 	163 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.944 W71 03.823	5/21/2006 5:26:10 PM 	169 ft		10 ft	00:00:15	0.44 mph	324° true
Trackpoint	N42 52.944 W71 03.821	5/21/2006 5:26:25 PM 	169 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 5:26:40 PM 	169 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 5:26:55 PM 	179 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 5:27:10 PM 	175 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 5:27:25 PM 	168 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 5:27:40 PM 	157 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 5:27:55 PM 	169 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 5:28:10 PM 	180 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.942 W71 03.825	5/21/2006 5:28:25 PM 	175 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 5:28:40 PM 	169 ft		10 ft	00:00:15	0.44 mph	144° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 5:28:55 PM 	161 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 5:29:10 PM 	168 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 5:29:25 PM 	169 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 5:29:40 PM 	171 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 5:29:55 PM 	177 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 5:30:10 PM 	174 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:30:25 PM 	164 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 5:30:40 PM 	153 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 5:30:55 PM 	157 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 5:31:10 PM 	166 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 5:31:25 PM 	164 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.824	5/21/2006 5:31:40 PM 	166 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 5:31:55 PM 	157 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.938 W71 03.825	5/21/2006 5:32:10 PM 	155 ft		24 ft	00:00:15	1.1 mph	194° true
Trackpoint	N42 52.938 W71 03.825	5/21/2006 5:32:25 PM 	163 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.937 W71 03.824	5/21/2006 5:32:40 PM 	147 ft		10 ft	00:00:15	0.44 mph	144° true
Trackpoint	N42 52.939 W71 03.823	5/21/2006 5:32:55 PM 	142 ft		17 ft	00:00:15	0.76 mph	20° true
Trackpoint	N42 52.938 W71 03.823	5/21/2006 5:33:10 PM 	139 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.935 W71 03.824	5/21/2006 5:33:25 PM 	147 ft		17 ft	00:00:15	0.76 mph	200° true
Trackpoint	N42 52.937 W71 03.823	5/21/2006 5:33:40 PM 	146 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.937 W71 03.820	5/21/2006 5:33:55 PM 	134 ft		11 ft	00:00:15	0.52 mph	90° true
Trackpoint	N42 52.935 W71 03.820	5/21/2006 5:34:10 PM 	122 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.934 W71 03.820	5/21/2006 5:34:25 PM 	122 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.934 W71 03.821	5/21/2006 5:34:40 PM 	133 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.935 W71 03.821	5/21/2006 5:34:55 PM 	147 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.934 W71 03.821	5/21/2006 5:35:10 PM 	146 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.937 W71 03.823	5/21/2006 5:35:25 PM 	149 ft		17 ft	00:00:15	0.76 mph	340° true
Trackpoint	N42 52.938 W71 03.823	5/21/2006 5:35:40 PM 	150 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.938 W71 03.820	5/21/2006 5:35:55 PM 	150 ft		11 ft	00:00:15	0.52 mph	90° true
Trackpoint	N42 52.938 W71 03.821	5/21/2006 5:36:10 PM 	163 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.941 W71 03.820	5/21/2006 5:36:25 PM 	155 ft		17 ft	00:00:15	0.76 mph	20° true
Trackpoint	N42 52.941 W71 03.819	5/21/2006 5:36:40 PM 	155 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.818	5/21/2006 5:36:55 PM 	139 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.939 W71 03.820	5/21/2006 5:37:10 PM 	131 ft		19 ft	00:00:15	0.88 mph	216° true
Trackpoint	N42 52.938 W71 03.821	5/21/2006 5:37:25 PM 	133 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.941 W71 03.820	5/21/2006 5:37:40 PM 	133 ft		17 ft	00:00:15	0.76 mph	20° true
Trackpoint	N42 52.941 W71 03.821	5/21/2006 5:37:55 PM 	155 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.941 W71 03.821	5/21/2006 5:38:10 PM 	155 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 5:38:25 PM 	155 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 5:38:40 PM 	157 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 5:38:55 PM 	161 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 5:39:10 PM 	169 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 5:39:25 PM 	171 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 5:39:40 PM 	168 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.821	5/21/2006 5:39:55 PM 	158 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 5:40:10 PM 	163 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.938 W71 03.824	5/21/2006 5:40:25 PM 	174 ft		17 ft	00:00:15	0.76 mph	200° true
Trackpoint	N42 52.937 W71 03.825	5/21/2006 5:40:40 PM 	179 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.938 W71 03.824	5/21/2006 5:40:55 PM 	163 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.939 W71 03.823	5/21/2006 5:41:10 PM 	125 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 5:41:25 PM 	123 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 5:41:40 PM 	141 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.939 W71 03.823	5/21/2006 5:41:55 PM 	139 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.939 W71 03.823	5/21/2006 5:42:10 PM 	149 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.939 W71 03.823	5/21/2006 5:42:25 PM 	152 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.821	5/21/2006 5:42:40 PM 	141 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.938 W71 03.824	5/21/2006 5:42:55 PM 	179 ft		19 ft	00:00:15	0.88 mph	216° true
Trackpoint	N42 52.939 W71 03.823	5/21/2006 5:43:10 PM 	152 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.941 W71 03.821	5/21/2006 5:43:25 PM 	120 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.943 W71 03.820	5/21/2006 5:43:40 PM 	103 ft		17 ft	00:00:15	0.76 mph	20° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 5:43:55 PM 	144 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:44:10 PM 	153 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 5:44:25 PM 	146 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 5:44:40 PM 	123 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:44:55 PM 	114 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 5:45:10 PM 	136 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:45:25 PM 	139 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 5:45:40 PM 	144 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 5:45:55 PM 	158 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:46:10 PM 	131 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 5:46:25 PM 	138 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.938 W71 03.827	5/21/2006 5:46:40 PM 	177 ft		23 ft	00:00:15	1.1 mph	228° true
Trackpoint	N42 52.937 W71 03.827	5/21/2006 5:46:55 PM 	155 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.937 W71 03.825	5/21/2006 5:47:10 PM 	138 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.938 W71 03.824	5/21/2006 5:47:25 PM 	130 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.939 W71 03.823	5/21/2006 5:47:40 PM 	114 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.939 W71 03.823	5/21/2006 5:47:55 PM 	141 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.939 W71 03.823	5/21/2006 5:48:10 PM 	134 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.939 W71 03.824	5/21/2006 5:48:25 PM 	136 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 5:48:40 PM 	144 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 5:48:55 PM 	131 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.944 W71 03.821	5/21/2006 5:49:10 PM 	122 ft		16 ft	00:00:15	0.71 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:49:25 PM 	139 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:49:40 PM 	155 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.821	5/21/2006 5:49:55 PM 	138 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.944 W71 03.820	5/21/2006 5:50:10 PM 	119 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.944 W71 03.821	5/21/2006 5:50:25 PM 	125 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.944 W71 03.821	5/21/2006 5:50:40 PM 	108 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.820	5/21/2006 5:50:55 PM 	95 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.946 W71 03.819	5/21/2006 5:51:10 PM 	82 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.944 W71 03.820	5/21/2006 5:51:25 PM 	84 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:51:40 PM 	101 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:51:55 PM 	112 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:52:10 PM 	122 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:52:25 PM 	131 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:52:40 PM 	130 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.821	5/21/2006 5:52:55 PM 	114 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:53:10 PM 	127 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:53:25 PM 	125 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:53:40 PM 	130 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.820	5/21/2006 5:53:55 PM 	123 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:54:10 PM 	133 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:54:25 PM 	147 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 5:54:40 PM 	152 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:54:55 PM 	133 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:55:10 PM 	141 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.820	5/21/2006 5:55:25 PM 	139 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.943 W71 03.820	5/21/2006 5:55:40 PM 	144 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 5:55:55 PM 	161 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:56:10 PM 	168 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 5:56:25 PM 	169 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:56:40 PM 	191 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:56:55 PM 	188 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 5:57:10 PM 	158 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 5:57:25 PM 	144 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:57:40 PM 	122 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 5:57:55 PM 	111 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:58:10 PM 	117 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:58:25 PM 	127 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:58:40 PM 	155 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:58:55 PM 	164 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 5:59:10 PM 	174 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 5:59:25 PM 	168 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 5:59:40 PM 	164 ft		10 ft	00:00:15	0.44 mph	324° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 5:59:55 PM 	141 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 6:00:10 PM 	123 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 6:00:25 PM 	120 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.821	5/21/2006 6:00:40 PM 	125 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 6:00:55 PM 	133 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 6:01:10 PM 	134 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 6:01:25 PM 	122 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.944 W71 03.820	5/21/2006 6:01:40 PM 	97 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.943 W71 03.820	5/21/2006 6:01:55 PM 	111 ft		8 ft	00:00:15	0.36 mph	180° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 6:02:10 PM 	134 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 6:02:25 PM 	139 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 6:02:40 PM 	157 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 6:02:55 PM 	152 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.943 W71 03.820	5/21/2006 6:03:10 PM 	138 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.944 W71 03.819	5/21/2006 6:03:25 PM 	109 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.946 W71 03.819	5/21/2006 6:03:40 PM 	92 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.946 W71 03.819	5/21/2006 6:03:55 PM 	84 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.947 W71 03.818	5/21/2006 6:04:10 PM 	54 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.946 W71 03.820	5/21/2006 6:04:25 PM 	81 ft		14 ft	00:00:15	0.63 mph	236° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 6:04:40 PM 	111 ft		19 ft	00:00:15	0.88 mph	216° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 6:04:55 PM 	128 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.942 W71 03.824	5/21/2006 6:05:10 PM 	141 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 6:05:25 PM 	150 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 6:05:40 PM 	158 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 6:05:55 PM 	168 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.941 W71 03.823	5/21/2006 6:06:10 PM 	152 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 6:06:25 PM 	131 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.943 W71 03.823	5/21/2006 6:06:40 PM 	127 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.944 W71 03.821	5/21/2006 6:06:55 PM 	105 ft		10 ft	00:00:15	0.44 mph	36° true
Trackpoint	N42 52.944 W71 03.820	5/21/2006 6:07:10 PM 	106 ft		6 ft	00:00:15	0.26 mph	90° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 6:07:25 PM 	138 ft		17 ft	00:00:15	0.76 mph	200° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 6:07:40 PM 	150 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 6:07:55 PM 	158 ft		6 ft	00:00:15	0.26 mph	270° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 6:08:10 PM 	180 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.941 W71 03.824	5/21/2006 6:08:25 PM 	183 ft		0 ft	00:00:15	0 mph	0° true
Trackpoint	N42 52.942 W71 03.821	5/21/2006 6:08:40 PM 	153 ft		14 ft	00:00:15	0.63 mph	56° true
Trackpoint	N42 52.943 W71 03.821	5/21/2006 6:08:55 PM 	149 ft		8 ft	00:00:15	0.36 mph	0° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 6:09:10 PM 	144 ft		10 ft	00:00:15	0.44 mph	216° true
Trackpoint	N42 52.942 W71 03.823	5/21/2006 6:09:25 PM 	128 ft		0 ft	00:00:15	0 mph	0° true
